path,sentence
common_voice_bn_31665142.mp3,মাইটিশ শতরানের ইনিংস খেলেন।
common_voice_bn_31615919.mp3,আমি জাপানি ভাষায় কথা বলি না।
common_voice_bn_31576715.mp3,শদ্বটির উৎস অজানা।
common_voice_bn_31779454.mp3,অল্প দিনের মাঝেই দলের কার্য নির্বাহীনী কমিটির সদস্য নির্বাচিত হন তিনি।
common_voice_bn_31522497.mp3,পেকুয়া ইউনিয়নের দক্ষিণ ও পূর্ব সীমান্ত দিয়ে বয়ে চলেছে মাতামুহুরী নদী।
common_voice_bn_31618954.mp3,বিষ্ণুপুর জনগণনা নগরটি অক্ষাংশ ও দ্রাঘিমাংশের মধ্যে অবস্থিত।
common_voice_bn_31669214.mp3,দি একাডেমি স্কুল থেকে তিনি উচ্চমাধ্যমিক পাশ করেন।
common_voice_bn_31680220.mp3,নিউ জার্সি শিক্ষা বিভাগ দ্বারা স্বীকৃত একটি অলাভজনক বেসরকারী প্রাথমিক স্কুল।
common_voice_bn_31605697.mp3,শহরের জলবায়ু ক্রান্তীয় আদর ও শুষ্ক ধরনের।
common_voice_bn_31620346.mp3,এটি জাতীয় বিশ্ববিদ্যালয়ের অধিভুক্ত একটি কলেজ।
common_voice_bn_31607257.mp3,দর্শন ও গণিতের সাথে পদার্থবিজ্ঞানের সম্পর্ক আরো জটিল।
common_voice_bn_31545741.mp3,মন্দির টিকে টিকিয়ে রাখার জন্য সনাতন ধর্মের লোকজন কাজ করেন।
common_voice_bn_31701498.mp3,তিনি ঢাকা বিশ্ববিদ্যালয়ের সমাজ করান বিভাগের প্রথম ব্যাচের ছাত্রী ছিলেন।
common_voice_bn_31726962.mp3,তিনি অস্কার বিজয়ী প্রথম ব্রিটিশ অভিনেতা এবং অস্কারের বিজয়ীদের মধ্যে সর্বাগ্রে জন্মগ্রহণকারী।
common_voice_bn_31582933.mp3,টসে জয়লাবের পরও অস্ট্রেলিয়াকে ব্যাটিং করার জন্য আমন্ত্রণ জানিয়েছিলেন।
common_voice_bn_31636557.mp3,"অন্যদিকে হার্ড রকের অনুপ্রেরণা ল্বুজ রক, যা উচ্চ শদ্বের অধিক তীব্রতর।"
common_voice_bn_31602046.mp3,চেয়ারম্যান মোহাম্মদ শহীদুল ইসলাম।
common_voice_bn_31591449.mp3,তার দুবার বিয়ে হয়েছিল।
common_voice_bn_31614020.mp3,তিনি তিন বছর বয়স থেকেই নাচের অনুশীলন শুরু করেছিলেন।
common_voice_bn_31531156.mp3,বিজ্ঞান জাদুঘর প্রতি সপ্তাহের বৃহস্পতিবার বন্ধ থাকে।
common_voice_bn_31706051.mp3,"রোহিঙ্গা ভাষা এর পূর্বে ল্যাটিন, আরবি, বর্মি ও উর্দু হার্ভে লেখা হলেও ভাষার জন্য কোন নিজস্ব বর্ণমালা ছিল না।"
common_voice_bn_31621869.mp3,তিনি ম্যারি ও উইলিয়াম গ্রিফিতের সর্বকনিষ্ঠ পুত্র।
common_voice_bn_31669863.mp3,মিস নেপাল থাকাকালীন পায়েল জলাভূমি এবং গণ্ডার সংরক্ষণে কাজ করেছিলেন।
common_voice_bn_31607846.mp3,ভিন্ন ভিন্ন ডিসপ্লে ইঞ্জিন ব্যবহার করে এটি করা হয়ে থাকে।
common_voice_bn_31648087.mp3,এই উপজেলার পূর্বদিকে নদী পশ্চিমে বগুড়া জেলার ধুনট উপজেলা।
common_voice_bn_31518944.mp3,তিনি বলেন যে পর্যাপ্ত সুযোগ সুবিধা ও মাঠ নির্মাণে তাদের দেশ অক্ষম।
common_voice_bn_31649748.mp3,সেসময় গ্রাম পঞ্চায়েত গ্রামে নিরাপত্তার দেখভাল করতো।
common_voice_bn_31599339.mp3,তার মৃত্যুর পর তাহরিবনে আবদুল্লাহ তার উত্তরসুরি হন।
common_voice_bn_31644592.mp3,নেদারল্যান্ডসের বিপক্ষে একদিনের আন্তর্জাতিকে তার অভিষেক ঘটে।
common_voice_bn_31666876.mp3,এই অঞ্চলে ঐতিহাসিক বৌদ্ধ মন্দির রয়েছে।
common_voice_bn_31522730.mp3,এই নামগুলি এখনও স্বীকৃত।
common_voice_bn_31680245.mp3,ফ্রান্স দখলের ফলে তিনি ফরাসি প্রতিরোধ গড়ে পরতে সক্রিয় সদস্যরূপে ন্যাশনাল ফ্রন্টে যোগ দেন।
common_voice_bn_31627297.mp3,কিন্তু তারা এই বলে অক্ষমতা প্রকাশ করেন যে পণ চাচার বিরুদ্ধে আমরা পনার পাশে দলকে পারব না।
common_voice_bn_31567933.mp3,তবুও বিরামপুর স্বাস্থ্য কমপ্লেক্সে ডাক্তার ও চিকিৎসা সরঞ্জামাদি সংকট রয়েছে।
common_voice_bn_31640414.mp3,বনজ শতক্পুর গাছ থেকে র্পুরতৈরের একটি শতাদ্বী প্রাচীন পদ্ধতি।
common_voice_bn_31559128.mp3,আজকাল ইংল্যান্ডে কয়েক ডজন ইসলামিক সম্প্রদায় রয়েছে কিন্তু কেবল মাত্র সংখ্যালঘু মুসলমানরা তাদের সাথে চুক্তি ছিল।
common_voice_bn_31634589.mp3,কিন্তু জয়ী হতে পারেননি।
common_voice_bn_31677629.mp3,কেলি জনহিতকর কাজে নিযুক্ত হওয়ার আগে একটি তাত্ত্বিক পটভূমির প্রয়োজনীয় তার উপরিতল দেন।
common_voice_bn_31517258.mp3,খেলাধুলা হচ্ছে বিনোদন ও শরীর গঠনের অন্যতম মাধ্যম।
common_voice_bn_31528938.mp3,কিন্তু অন্যান্য মূলধারার দলগুলোর সঙ্গে যুক্ত হবার পরে যুড়দেন।
common_voice_bn_31541518.mp3,সমুদ্র পথে মাল পরিমাণের ঘটনা ব্যাপকভাবে ইতিহাসে লিপিবদ্ধ রয়েছে।
common_voice_bn_31006615.mp3,বিজ্ঞানের স্ভাবিষ্কার আমাদের জীবনকে করে তুলেছে আরো আরামপ্রদ এবং সুখী।
common_voice_bn_31619403.mp3,শহরটির জলবায়ু বৈচিত্রপূর্ণ।
common_voice_bn_31586156.mp3,বাস্তবে এই জমির অংশটুকু বসবাসের জন্য ব্যবত না হয়ে কৃষিকাজের জন্য ব্যবহৃত হত।
common_voice_bn_31530033.mp3,মাঝারি ধরনের প্রজাতির বাকি অংশ জুড়ে বিরল বা অনুপস্থিত।
common_voice_bn_31720137.mp3,এই এলাকাটি ফ্রান্স ও পশ্চিম ইউরোপের মধ্যকার গুরুত্বপূর্ণ সংযোগস্থন।
common_voice_bn_31637887.mp3,ফলে তাদের কাছে কোনো পানি ছিল না এবং রসত নতুন সৈন্য আগবনের সুযোগ হারায়।
common_voice_bn_31543441.mp3,ভেনিজুয়েলা ডাকে অংশগ্রহণ করেনি।
common_voice_bn_31560072.mp3,এরপর দক্ষিণ আফ্রিকায় অনানুষ্ঠানিক টেস্টে এক শতক ও দুইটি অর্ধশতরানের ইনিংস খেলেন।
common_voice_bn_31659368.mp3,দলে তিনি মূলতঃ উদ্বোধনী ব্যাটসম্যান হিসেবে খেলে থাকেন।
common_voice_bn_31599840.mp3,সংসদ সদস্যরা তাদের সাংবিধানিক অধিকার প্রয়োগ করে ঘনঘন সরকারি সদস্যদের প্রশ্ন করে সভার কাজ ব্যাহত করেন।
common_voice_bn_31509567.mp3,মিশরে দশমীর সংখ্যা পদ্ধতির ব্যবহার।
common_voice_bn_31046489.mp3,তার লেখা গানের মধ্য থেকে কয়েক হাজার গান নিয়ে এম এন আক্তার এর গান নামে একটি গ্রন্থ প্রকাশিত হয়েছে।
common_voice_bn_31706838.mp3,প্রতিদিনকার রুটিন থেকে একটু রেহাই পেতে।
common_voice_bn_31635846.mp3,তিনি তার সাথে বিভিন্ন অনুষ্ঠানে অংশগ্রহণ করতেন।
common_voice_bn_31799541.mp3,পরবর্তীকালে ব্রিটিশরা এই শহরটি দখল করে নেয়।
common_voice_bn_31620917.mp3,"তিনি প্রথম আফ্রিকান মার্কিন বংশোদ্ভূত অভিনেত্রী, যিনি সেরা অভিনেত্রী বিভাগে একাডেমি পুরস্কার লাভ করেন।"
common_voice_bn_31610464.mp3,জেল থেকে মুক্তি পাবার পর তিনি পুনরায় সংগঠন দুইটি নিয়ে কাজ শুরু করেন।
common_voice_bn_31646384.mp3,তাই এটা জাপানি সাহিত্যের আকর্ষনীয় নিদর্শন।
common_voice_bn_31562399.mp3,বর্তমানে তিনি বাংলাদেশ সরকারের অর্থমন্ত্রী হিসেবে দায়িত্ব পালন করছেন।
common_voice_bn_31512084.mp3,শেখ মুজিবুর রহমানের নেতৃত্ব ছিলেন।
common_voice_bn_31529332.mp3,চাকরি রক্ষা করতে রফিক হিমুর কাছে আসে।
common_voice_bn_31538586.mp3,চলচ্চিত্রে অভিনয়ের জন্য তিনি জাতীয় চলচ্চিত্র পুরস্কার পান।
common_voice_bn_31522242.mp3,ধ্রুপদী যুগের অধ্যায়ের পতন শুরু হলে এলাকাটি থেকে নাটকীয়ভাবে জনসংখ্যা কমতে শুরু করে।
common_voice_bn_31685469.mp3,তাদের আসার খবর মুক্তিযোদ্ধারা আগেই পেয়ে যান।
common_voice_bn_31604081.mp3,শুরুতে ডানহাতি ব্যাটসম্যান হিসেবে খেললেও পরবর্তীতে ডানহাতি মিডিয়াম ফাস্ট বোলারে রূপান্তরিত হন।
common_voice_bn_31643175.mp3,তিনি ছিলেন একজন ব্রাহ্মণ।
common_voice_bn_31631306.mp3,এছাড়াও বিদ্যালয়ের সীমানার ভিতরে আরও একটি খেলার মাঠ রয়েছে।
common_voice_bn_31550140.mp3,"তার বাবা, মা কেই সঙ্গীতজ্ঞ ছিলেন না।"
common_voice_bn_31569341.mp3,কিন্তু তখনও এটি যাযাবর এক মাঠের শহর হিসেবেই বিদ্যমান ছিল।
common_voice_bn_31735672.mp3,ডেভিড ডায়ার ও গ্রাহাম ডায়ার তার সন্তান।
common_voice_bn_31636084.mp3,ও সঠিক নিশানায় বল ছুড়ে মারে বিশেষ করার বেষ্টিত দেখিয়েছে।
common_voice_bn_31609895.mp3,"এই সংযোগটি আবাসিক, আইনি, ঐতিহাসিক বা সাংস্কৃতিক হতে পারে।"
common_voice_bn_31751551.mp3,নিয়মিত না হলেও তারা সংখ্যক বন্ধ বাধ্যায় এই গোষ্ঠীর আলোচনায় মাঝে মাঝে যোগ দিতেন।
common_voice_bn_31624047.mp3,তিনি বর্তমানে স্পেনের পেশাদার ফুটবল লীগের শীর্ষ স্তর লা লিগার ক্লাব রিয়াল মাদ্রিদে ম্যানেজারের দায়িত্ব পালন করছেন।
common_voice_bn_31637743.mp3,আলোকিত স্থানে জন্মানৌসিদ।
common_voice_bn_31520696.mp3,পরে শ্যারন স্তন তাকে প্রধান চরিত্রে অভিনয়ের জন্য বলেন।
common_voice_bn_31556668.mp3,জীবন মল্লিক এই রূপ পরিস্থিতিতে রহস্য উদ্ধার করতে গোয়েন্দা ফেলুদা শরণাপন্ন হন।
common_voice_bn_31521086.mp3,"প্রথমটি প্রাচ্যে উদ্ভূত ধারণা, যাতে দেখানো হয়েছে কীভাবে পশ্চিমা রাষ্ট্রগুলি এ অঞ্চল থেকে অধিকৃত নীতির অনুশালনও বাস্তবায়ন করছে।"
common_voice_bn_31552657.mp3,"অস্ট্রেলিয়ায় নাইন নেটওয়ার্ক, ফক্স ফোর্স ও এবিসি রেডিও।"
common_voice_bn_31520402.mp3,মানব প্রজনন সাধারণত শীষ্ণজড়ায়উজ অনুপ্রবেশের মাধ্যমে ঘটে থাকে।
common_voice_bn_31577329.mp3,ফরিদগঞ্জ উপজেলার মধ্যাংশে পাইকপাড়া উত্তর ইউনিয়নের অবস্থান।
common_voice_bn_31516337.mp3,ভূতাত্ত্বিকভাবে উদ্বাস্তু অঞ্চলে বসবাসরত জনসংখ্যা এ সময়ে অভিবাসন শুরু করবে।
common_voice_bn_31511148.mp3,তৎকালীন প্রধানমন্ত্রী শেখ মজিবুর রহমান সেসময়ে চিকিৎসার জন্য মস্কোতে ছিলেন।
common_voice_bn_31537219.mp3,এখানে বিশেষায়িত শিক্ষা কার্যক্রম এর অধীনে শুধুমাত্র মেয়েদের জন্য পড়াশোনার ব্যবস্থা আছে।
common_voice_bn_31562653.mp3,এই দীর্ঘ আন্দোলনে বহু শাওতাল শহীদ হন।
common_voice_bn_31644392.mp3,তিনি হুসাইন আহমদ মাদানির খলিফা ছিলেন।
common_voice_bn_31035707.mp3,"হিন্দুদের ধ্যানেজ্ঞানে, এমনকি ধরন দিন জীবনেও এ দুজনের গভীর প্রভাব লক্ষণীয়।"
common_voice_bn_31512085.mp3,চলচ্চিত্রটি অতিথি চরিত্রে রয়েছে স্প্যানিশ ফুটবলার জেরার্ড পিকে ও আন্দ্রেস ইনিয়েস্তা।
common_voice_bn_31665980.mp3,তিনি জৌনপুর দখল করে দিল্লির উদ্দেশ্যে যাত্রা করেন।
common_voice_bn_31521034.mp3,মান্দালয় জেলা লিখিত জনপদ নিয়ে গঠিত।
common_voice_bn_31677549.mp3,এটি পশ্চিমবঙ্গের প্রথম ও দীর্ঘতম মেরিন ড্রাইভ সড়ক।
common_voice_bn_30994297.mp3,ব্যাঙ্গালোরে তিনি বায়ু গতি এবং সৌর শক্তির পরিমাপের উদ্দেশ্যে যন্ত্র তৈরি করে একটি ছোট কর্ম লা স্থাপন করেছিলেন।
common_voice_bn_31754492.mp3,সেখানে তার শিক্ষক ছিলেন জয়নুল আবেদীন।
common_voice_bn_31576543.mp3,এটি একজন মহিলা বিজ্ঞানচার বিজ্ঞান ও প্রযুক্তি ক্ষেত্রে ওসমান দান আছে তিন সদর দেন।
common_voice_bn_31609030.mp3,ইতিমধ্যে একটি দুঃসাহসিক কাণ্ড ঘটিয়ে তিনি সবার মনোযোগের কেন্দ্রবিন্দু হয়ে উঠেছিলেন।
common_voice_bn_31562497.mp3,কলেজটি বিভিন্ন বিভাগে স্নাতক ডিগ্রি প্রদান করে।
common_voice_bn_31524058.mp3,এই সাম্রাজ্য মধ্যযুগে ভারতবর্ষের বিস্তীর্ণ অঞ্চল শাসন করেছে।
common_voice_bn_31591839.mp3,এছাড়া তিনি আরও অনেকগুলো গ্রন্থ রচনা করেন।
common_voice_bn_31613721.mp3,পূর্ব রেল দ্বারা পরিচালিত এই চক্র রেল এখন সারা শহর জুড়ে চমৎকার সংযোগ ব্যবস্থা গড়ে তুলেছে।
common_voice_bn_31566746.mp3,ব্রিটেনে ম্যাজিস্ট্রেট হতে গেলে কোনো আইনগত শিক্ষা গ্রহণ দরকার নেই।
common_voice_bn_31526169.mp3,তারা ঘুমন্ত চোখে দ্রুত পোশাক করে জেনারেল কটেল স্টেশনের দিকে দৌঁড়ে যেতে থাকে।
common_voice_bn_31529732.mp3,কিন্তু আবারও তিনি একই ঘটনার পুনরাবৃত্তি ঘটান।
common_voice_bn_31576993.mp3,চট্টগ্রাম সিটি কর্পোরেশন এই প্রতিষ্ঠানটিকে নিয়ত্তন করে থাকে।
common_voice_bn_31646386.mp3,পরীক্ষাটি সফলভাবে ভূমি ভিত্তিক লক্ষ্যকে আঘাত করে।
common_voice_bn_31716706.mp3,ঐতিহাসিক কাউন্টি ডার্বিশায়ারের প্রতিনিধিত্বকারী দল এটি।
common_voice_bn_31645096.mp3,স্বপ্না এবং বসু দুজনেই দুজনকে খুব প্রবলভাবে অনুভব করতে থাকে।
common_voice_bn_31018348.mp3,তিনি ছিলেন দিল্লির মামলুক সালতানাতের প্রধান ইতিহাসবিদ।
common_voice_bn_31638309.mp3,সরকারের ঐৎ্চপস্ত দসযদের বরখাস্ত করার ক্ষমতা জাতিসংঘের অবস্থানকে বিস্তীর্ণ ক্ষমতা অবদান করা হয়েছিল।
common_voice_bn_31681177.mp3,"কবিতা প্রকাশনার বেশিরভাগ কাজে কবিতার গৃহীত হয়েছিল যেমন, কবিতা রচনা, চিত্রাঙ্কন, অলঙ্করণ অন্যান্য প্রকাশনা সম্পর্কিত কাজের অগ্রগতি।"
common_voice_bn_31687319.mp3,এটি রাজশাহী মেডিকেল বিশ্ববিদ্যালয়ের অধিভুক্ত একটি সরকারি কলেজ।
common_voice_bn_31652917.mp3,অধ্যাপক মোহাম্মদ সোহরাব হোসেন বর্তমানে এ প্রতিষ্ঠানের ভারপ্রাপ্ত অধ্যক্ষ হিসেবে দায়িত্ব পালন করছেন।
common_voice_bn_31667655.mp3,তিনি দীর্ঘদিন ধরে বার্ধক্যজনিত নানা রোগে ভুগছিলেন।
common_voice_bn_31623769.mp3,এতে তিনটি বিল টিন গেম রয়েছে।
common_voice_bn_31544390.mp3,একটি মসজিদ গ্রামের মাঝখানে অবস্থিত এবং পুরো ফিলিস্তিনের মধ্যে সবচেয়ে ও জুল মিনার রয়েছে।
common_voice_bn_31511933.mp3,আসনটির বর্তমান সংসদ সদস্য হলেন টিএমসিএর অসিত কুমার মাল।
common_voice_bn_31512415.mp3,"কথিত আছে, তিনি নাকি কোন সুদূর ইরান দেশ থেকে ছিলেন।"
common_voice_bn_31684621.mp3,আবহ সঙ্গীত পরিচালনা করেছেন ইমন সাহা।
common_voice_bn_31583629.mp3,পরে তিনি গুয়াতেমালায় সরকারি সেবা জড়িত একজন আত্মীয়ের সাথে দেখা করার উদ্দেশ্যে রওনা হন।
common_voice_bn_31723796.mp3,িক্ষামন্ত্রী হিসেবে মহিলাদের পাবলিক স্কুলগুলিতে বিজ্ঞান ও গণিতের শক্ষার মাধ্যমে হিসবে ইংরেজি ব্যবহার বন্ধ করেছিলেন।
common_voice_bn_31635395.mp3,"পিকনিক করার জন্য এখানে রয়েছে বিশুদ্ধ পানির নলকূপ, পর্যাপ্ত শ্রেণীটেশন এবং রান্নার আয়োজন।"
common_voice_bn_31666355.mp3,তিনি তার বীরত্ব সাহসের জন্যও পরিচিত ছিলেন।
common_voice_bn_31563999.mp3,এছাড়াও তিনি একবার করে গোল্ডেন লোক পুরস্কার ও স্ক্রিন অ্যাক্টরস গিল্ড পুরস্কার লাভ করেছেন।
common_voice_bn_31692496.mp3,এর মধ্যে মৃত্যু ঘটলে এই সুবিধাগুলি তাদের নিকটবর্তী পরিবারের সদস্যরা পান।
common_voice_bn_31624800.mp3,"এছাড়াও আতর আলী চরিত্রে সঞ্চলচতুরীর নাম, মোয়া জানা চরিত্রে মশাল করিমের নাম আলোচনায় আসে।"
common_voice_bn_31617606.mp3,সাধারণত এদের নির্মাণ ও নকশা নির্দিষ্ট করার জন্য কতিপয় সংস্থা রয়েছে।
common_voice_bn_31547597.mp3,স্যামুয়েল মরিস এ খেলার প্রকৃত ও পরীক্ষিত অনুসারী।
common_voice_bn_31622493.mp3,এরা প্রধানত রাত্রিবেলা শিকার ধরে।
common_voice_bn_31538047.mp3,খান প্রযোজক তাহির হোসেনের পুত্র।
common_voice_bn_31517374.mp3,এযান্টারটেকার আবার অত্যন্ত পরিবর্তনশীল হতে পারে এবং আবহাওয়ার পরিস্থিতি প্রায়শই স্বল্প সময়ের মধ্যে নাটকীয়ভাবে পরিবর্তিত হতে পারে।
common_voice_bn_31559215.mp3,এই মান অন্যান্য পরমাণু কিম বা আইসোটোপের ক্ষেত্রে ভিন্ন হতে পারে।
common_voice_bn_31651701.mp3,পাঁচ বছর পর দল নির্বাচকমণ্ডলীর দৃষ্টি আকর্ষণে সক্ষম হন।
common_voice_bn_31574184.mp3,ইসলামে আলআকসা মসজিদের ঐতিহাসিক গুরুত্ব রয়েছে।
common_voice_bn_31644558.mp3,ইন্ডি অনুলায় সংবাদ পথটি অফিস রয়েছে।
common_voice_bn_31567712.mp3,আজকের ওয়েব পদ্ধতি থেকে এটি অনেকটা আলাদা হলেও এদের ভিতরে যথেষ্ট মিল আছে।
common_voice_bn_31589971.mp3,সর্বদাই নিজেকে লড়াইয়ে যুক্ত রাখতে পছন্দ করতেন।
common_voice_bn_31542815.mp3,ত্বকের ওপর রোম থাকে।
common_voice_bn_31521898.mp3,তাকে অস্ট্রেলিয়ার ক্রিকেটের ইতিহাসে অন্যতম সেরা অলরাউন্ডার হিসেবে বিবেচনা করা হয়ে থাকে।
common_voice_bn_31685234.mp3,পরে এক সঙ্গীত প্রতিযোগিতায় তারা প্রথম হয়ে পল এইচ ল্যান্ডার এর মনোযোগ পারলেন।
common_voice_bn_31547886.mp3,তার প্রকাশিত গ্রন্থের সংখ্যা শতাধিক।
common_voice_bn_31618519.mp3,শীঘ্রই তিনি গৃহে প্রত্যাবর্তন করেন এবং কিছু কাল প্রফেসর বোসের সার্কাসে খেলা দেখাতে থাকেন।
common_voice_bn_31673594.mp3,কিন্তু মশার কাম তাতে কোনো ক্রমেই কমে না।
common_voice_bn_31569577.mp3,তিনি তার উপর নির্জিতনের ঘটনা একাত্তরের জননী নামক গ্রন্থে প্রকাশ করেন।
common_voice_bn_31675939.mp3,সুজাউদদৌলা ভারতের ইতিহাসে দুইটি গুরুত্বপূর্ণ যুদ্ধে ভূমিকার আকার কারণে অধিক পরিচিত।
common_voice_bn_31686672.mp3,তিনি টাইপ টু বহুমুত্র রোগে আক্রান্ত হন এবং মৃত্যুর কয়েক মাস পূর্বে তার একাধিক অস্ত্র প্রচার করতে হয়েছিল।
common_voice_bn_31525788.mp3,এসময় তিনি অনেক অনুসারী লাভ করেন।
common_voice_bn_31587807.mp3,তার একদম কাছেই পড়ল একটি গোলা।
common_voice_bn_31511174.mp3,রবীন্দ্রনাথ ঠাকুর উচ্চশিক্ষা করতে ব্রিটেন গেছিলেন।
common_voice_bn_31716057.mp3,পূর্বতন চ্যাম্পিয়ন হিসেবে রয়েছে শ্রীলঙ্কা ক্রিকেট দল।
common_voice_bn_31007732.mp3,এরপর ফিকাহএর উপর মাস্টার্স ও ডক্টরেট করেন।
common_voice_bn_31598677.mp3,এ চ্যাম্পিয়নশিপের বর্তমান শের উপাদারী দল হচ্ছে সারে।
common_voice_bn_31738420.mp3,এতে দুই পক্ষের মাঝে সংঘাত অবশ্যম্ভাবী হয়ে উঠে।
common_voice_bn_30994440.mp3,"তখন সে এই ভগ্নম্বরশ বা দশমিক সংখ্যা কে কল্পনা করতে পারে অতিক্রান্ত, দুরুত্ব বা অন্যান্য উদাহরণ দিয়ে?"
common_voice_bn_31543059.mp3,অবশ্য তাদের বেসামরিক অংশটির সংগঠিত নেতৃত্বের অভাব ছিল।
common_voice_bn_31612052.mp3,"অঞ্চলটি মূলত অসমীয়া, নেপালি, বাঙালি, মুসলমান লোকরা সম্প্রতি নিয়ে বাস করে।"
common_voice_bn_31533884.mp3,"তার এই কাজের জন্য তিনি শ্রেষ্ঠ পার্শ্ব অভিনেতা বিভাগে একাডেমি পুরস্কার, গোল্ডেন ্লবপুর্কার ও বাফটা পুরস্কারের মনোনয়ন লাভ করেন।"
common_voice_bn_31530400.mp3,শহরটির পূর্ণ নাম ফ্রাংফুটআম্মাইন।
common_voice_bn_31519200.mp3,এবং কলেজটিতে রয়েছে সক্রিয় রাজনৈতিক সংগঠন।
common_voice_bn_31538567.mp3,এটি ইসলামী পরিবাষায় একটি গুরুত্বপূর্ণ দপ্তর।
common_voice_bn_31680073.mp3,শহরটি বিশ্বের খেলার মাঠ হিসেবে পরিচিতি পেয়েছিল।
common_voice_bn_31531813.mp3,"যে কর্মকর্তারা ক্ষমতার অপব্যবহার করেন, তারা প্রায়শই তাদের সুবিধার্থে দুর্নীতি করার ক্ষমা থাকে কাজে লাগান।"
common_voice_bn_31516238.mp3,তিনি দাবি করেন যে ভ্রমণ করতে করতে তিনি বাংলা ভুলে গেছেন।
common_voice_bn_31542147.mp3,এটি করাচী এবং লাহোর পরে পাকিস্তানের তৃতীয় বৃহত্তম শহর।
common_voice_bn_31560622.mp3,তান স্পষ্টতই ফৌজদারী অভিযোগ অস্বীকার করেছেন।
common_voice_bn_31522413.mp3,এর পর থেকে সমস্যা দেখা দিয়েছে।
common_voice_bn_31705082.mp3,"সিঙ্গাপুর, ভিয়েতনাম, ফিলিপাইন, জাপান, দক্ষিণ কোরিয়া ও চীন সফরের পরে জাহাজগুলি মালিশিয়ার ক্লান বন্দর পরিদর্শন করে।"
common_voice_bn_31564334.mp3,দু তার নিশানা গ্রন্থের শেষ ভাগে মিশন বি পর্বতে প্রতিশ্রুত ভূমি দেখতে পান ও মারা যান।
common_voice_bn_31633388.mp3,এটি একটি বর্ণহীন তরল।
common_voice_bn_31598903.mp3,এসময় এটি দি সাপ্তাহিক এ পরিবর্তিত হয়েছিল।
common_voice_bn_31573108.mp3,দলে তিনি মূলতঃ ডানহাতি ব্যাটসম্যান হিসেবে অংশগ্রহণ করছেন।
common_voice_bn_31618714.mp3,তার নাম হলো মুহাম্মদ মুরাদ মোস্তফা ইয়াহইয়া।
common_voice_bn_31647049.mp3,তিনি পাকিস্তানের হিন্দু সিন্ধি সম্প্রদায়ের সদস্য।
common_voice_bn_31777840.mp3,বাউল সাধক বাউল সঙ্গীত পরিবেশন করে থাকে।
common_voice_bn_31558531.mp3,"মারিয়ানা ওয়েব গার ওয়েবের এমন একটি জায়গা, যাকে সমুদ্রের গভীরতম জায়গার সঙ্গে তুলনা দেয়া হয়ে থাকে।"
common_voice_bn_31755792.mp3,এই প্রজাতির পুরুষ এবং স্ত্রী ও ভয়ের ডানার বর্ণ কালচে বাদামী এবং তারা সাথে উচ্চ দল পার বাদামি।
common_voice_bn_31565999.mp3,তার প্রকৃত নাম ছিল আবু আবদুল্লাহ মোহাম্মদ।
common_voice_bn_31012353.mp3,সংস্থাটি মূলত সাবান বিক্রি করেছিল।
common_voice_bn_31629087.mp3,"এছাড়াও গ্রন্থাগার, নামাজ ঘর সহ শিক্ষার্থীদের জন্য এটি খেলার মাঠ রয়েছে।"
common_voice_bn_31730524.mp3,কোনো কোনো আহষধান নিজে থেকে আকাশে দমন করা যোগ্যতা রাখে।
common_voice_bn_31598992.mp3,আকাশ অন্য অনির্দিষ্ট জাতীয় টিভি পুরস্কার পেয়েছিলেন।
common_voice_bn_31542221.mp3,পরবর্তীকালে তিনি শেখ জামাল এবং শেখ রাসেলের হয়ে খেলেছেন।
common_voice_bn_31576959.mp3,অনেকসময় তারা দুর্গের বাহির থেকে আচমকা আক্রমণ করত অথবা লুকিয়ে ভিতর গিয়ে খাবারে বিষ অত বসু মিশিয়ে দিয়ে আসত।
common_voice_bn_31524515.mp3,এই নদী সমুদ্রের জোয়ারের জলে পুষ্ট তাই এ নদীর জল লবণাক্ত।
common_voice_bn_31572681.mp3,"খাদ্যশস্য জাতীয় ধান, গম, আলু, সরিষা।"
common_voice_bn_31543295.mp3,লাতিনায় বেশ কিছু ঔষধ ও রাসায়নিক শিল্প এবং শক্তিশালী সেবা খাত রয়েছে।
common_voice_bn_31660319.mp3,মুসলিম জনসংখ্যার সর্বাধিক ঘনত্ব জার্মান ভাষা শেষ মালভূমিতে।
common_voice_bn_31532058.mp3,"মার্স বলেছেন, প্রতিটি আলাদা আলাদা ব্যক্তিই তাদের উৎপাদনের বস্তুগত অবস্থার উপর নির্ভরশীল।"
common_voice_bn_31714152.mp3,দলকে দ্রুতই জয়ের ধারায় ফেরাতে হবে।
common_voice_bn_31590566.mp3,তিনি কর্ণাটকের হয়ে রঞ্জী ট্রফি খেলেছেন।
common_voice_bn_31528419.mp3,তার মতামতের অত্যন্ত গুরুত্ব দিতেন এবং বিশেষ শ্রদ্ধার ভাব পোষণ করতেন।
common_voice_bn_31593533.mp3,বাদল গুপ্তের আসল নাম সুধীর গুপ্ত।
common_voice_bn_31561757.mp3,"এটি দেশের দক্ষিণপূর্ব অংশে, পাকিস্তান ও আফগানিস্তানের সাথে সীমান্তে অবস্থিত।"
common_voice_bn_31591790.mp3,এ ঘরে কি নেই।
common_voice_bn_31530433.mp3,অর্থ হে মনুষ্য।
common_voice_bn_31643855.mp3,"তার স্ত্রী, স্ত্রী মমতাজ বেগম ও তার চার ছেলে ও তিন মেয়ে।"
