path,sentence
train_files/common_voice_bn_31574967.mp3,তার বাবা ইতালীয় এবং মা জার্মান
train_files/common_voice_bn_31574988.mp3,আরও নানা পদবি আছে
train_files/common_voice_bn_31575049.mp3,যার অর্থ ময়দা
train_files/common_voice_bn_31575084.mp3,কিন্তু তা পরিবর্তনশীল
train_files/common_voice_bn_31575109.mp3,এটি নাগপুর বিভাগের একটি অংশ
train_files/common_voice_bn_31575126.mp3,এটি অস্থায়ী পুকুরে প্রজনন করে
train_files/common_voice_bn_31575226.mp3,এটি মিঠা পানির মাছ
train_files/common_voice_bn_31575276.mp3,তার স্ত্রী রতি
train_files/common_voice_bn_31575321.mp3,হার্টের জন্যও ভালো টমেটো
train_files/common_voice_bn_31575378.mp3,তারা একসাথে কাজ করেছেন
train_files/common_voice_bn_31575402.mp3,এজন্য এটি খুব উজ্জ্বল
train_files/common_voice_bn_31575578.mp3,ফাউন্ডেশনটি ক্রীড়াবিদদের বৃত্তি প্রদান করে
train_files/common_voice_bn_31575648.mp3,তিনি নিজেকে নারীবাদী বলে মনে করেন
train_files/common_voice_bn_31575651.mp3,স্থানীয়ভাবে যার সমার্থক শদ্ব হলো টান
train_files/common_voice_bn_31575697.mp3,বাড়িটি এখন পুরোপুরিভাবে ধ্বংস হয়ে গেছে
train_files/common_voice_bn_31575821.mp3,বানানো হয়েছে অনেক নাটক
train_files/common_voice_bn_31575824.mp3,অবৈধ ও নিষিদ্ধ
train_files/common_voice_bn_31575828.mp3,আফগানিস্তান ক্রিকেট দলের অন্যতম সদস্য তিনি
train_files/common_voice_bn_31575829.mp3,এটি একটি আইবিএ অফিসিয়াল ককটেল
train_files/common_voice_bn_31575834.mp3,পুনর্বিচার করা যাক
train_files/common_voice_bn_31575845.mp3,ভীম তাকে হত্যা করে
train_files/common_voice_bn_31575868.mp3,গান প্রকাশ করেছে টিসিরিজ
train_files/common_voice_bn_31575924.mp3,এর পশ্চিম পাশে রয়েছে পৃথক একটি শিব মন্দির
train_files/common_voice_bn_31575974.mp3,তারপর তারা এই কার্ড চালু আছে
train_files/common_voice_bn_31575975.mp3,রয়েছে একটি বৃহৎ পুকুর
train_files/common_voice_bn_31575976.mp3,এটি ভারতের পশ্চিমবঙ্গের দার্জিলিং জেলা এবং বাংলাদেশের উত্তরপশ্চিমাঞ্চলের পঞ্চগড় জেলার একটি নদী
train_files/common_voice_bn_31576129.mp3,এছাড়াও এখানে পাঁচটি কলেজ রয়েছে
train_files/common_voice_bn_31576159.mp3,সুকুমার তো কোনো অপরাধ করে নি
train_files/common_voice_bn_31576175.mp3,তিনি উভকামী হিসাবে চিহ্নিত
train_files/common_voice_bn_31576357.mp3,শুধু কী তাই
train_files/common_voice_bn_31576413.mp3,মুহুরী নদী
train_files/common_voice_bn_31576436.mp3,মুহুরী নদী
train_files/common_voice_bn_31576497.mp3,ওটা কী
train_files/common_voice_bn_31576503.mp3,শদ্বটির উৎস অজানা
train_files/common_voice_bn_31576537.mp3,এরা শান্ত প্রকৃতির মাছ
train_files/common_voice_bn_31576661.mp3,এর সুবিধা কী
train_files/common_voice_bn_31576717.mp3,ওটা কী
train_files/common_voice_bn_31576721.mp3,এর সুবিধা কী
train_files/common_voice_bn_31576749.mp3,সেই থেকে প্রেম
train_files/common_voice_bn_31576909.mp3,ভারসাম্যের জন্য এর উপরের দিক হর্ন আকৃতির
train_files/common_voice_bn_31577078.mp3,এর সুবিধা কী
train_files/common_voice_bn_31577086.mp3,প্রতিটি ভাষা লেখার জন্য নির্দিষ্ট নিয়ম থাকে
train_files/common_voice_bn_31577137.mp3,এ প্রক্রিয়াটি ব্যাটিং ইনিংসের স্বাভাবিক অগ্রগতির বৈপরীত্য অর্থ বহন করে
train_files/common_voice_bn_31577208.mp3,সংগীত আয়োজন
train_files/common_voice_bn_31577258.mp3,এখানে তিনি ম্যাডিসন হাই স্কুলে পড়াশোনা করেন
train_files/common_voice_bn_31577369.mp3,হল্যান্ডের রাজবংশের সাথে বিশ্ববিদ্যালয়টির এখনো অনেক ঘনিষ্ঠ সম্পর্ক রয়েছে
train_files/common_voice_bn_31577395.mp3,পুস্তিকায় প্রকাশ করেন
train_files/common_voice_bn_31577474.mp3,এই আবিষ্কারটি যুগান্তকারী ছিল
train_files/common_voice_bn_31577617.mp3,তবে তিনি এর সদস্য হননি
train_files/common_voice_bn_31577737.mp3,এ জন্য তিনি সবাইকে লাঠি দিয়ে প্রহার করেন
train_files/common_voice_bn_31577990.mp3,বলে চিৎকার করে
train_files/common_voice_bn_31577994.mp3,যথা মাথা এবং লেজ
train_files/common_voice_bn_31578059.mp3,তিনি দুবার বিবাহ করেন
train_files/common_voice_bn_31578110.mp3,এটি সাভারে অবস্থিত
train_files/common_voice_bn_31578301.mp3,চঞ্চল কর্মকার
train_files/common_voice_bn_31578318.mp3,চলতে থাকল তুমুল যুদ্ধ
train_files/common_voice_bn_31578359.mp3,আড়াআড়িভাবে থাকা দুইটি তলোয়ার দ্বারা যৌথ বাহিনী ও ইরাকের নিরাপত্তা বাহিনীর যৌথ প্রচেষ্টায় ইরাকে গণতন্ত্র পুনঃপ্রতিষ্ঠার প্রচেষ্টাকে ফুটিয়ে তোলা হয়েছে
train_files/common_voice_bn_31578570.mp3,এর আদি নিবাস শ্রীলঙ্কা
train_files/common_voice_bn_31578571.mp3,এছাড়াও আরো প্রজাতি রয়েছে
train_files/common_voice_bn_31578581.mp3,আমি তারাতারিই ফিরে আসবো
train_files/common_voice_bn_31578643.mp3,তিনি অনেক যুদ্ধে জয়লাভ করেছিলেন
train_files/common_voice_bn_31578707.mp3,অভ্যুত্থানের পর থেকে তিনি পলাতক রয়েছেন
train_files/common_voice_bn_31578840.mp3,তার পিতা কৃষ্ণ লাল
train_files/common_voice_bn_31579073.mp3,তার তিন কন্যা ও দুই পুত্র
train_files/common_voice_bn_31579108.mp3,প্রধান লামা গোংমাগ্রাগসপার্গ্যালমৎশানের ভ্রাতা সাংসর্গ্যাসর্গ্যালমৎশানের পুত্র গ্রাগসপাব্যুংগ্নাসকে নির্বাচন করেন
train_files/common_voice_bn_31579388.mp3,সিনেমা করতেন না
train_files/common_voice_bn_31579390.mp3,এটি একটি গ্যাস দৈত্য
train_files/common_voice_bn_31579505.mp3,গোলা আসে পেছন থেকে
train_files/common_voice_bn_31579587.mp3,তার বাবা ছিলেন একজন বিচারক
train_files/common_voice_bn_31579591.mp3,ফলে তড়িৎ প্রবাহ হ্রাস পাবে
train_files/common_voice_bn_31579611.mp3,এই তরুণের নাম ডকিন্স
train_files/common_voice_bn_31579613.mp3,এটা বেশ আগের রীতি
train_files/common_voice_bn_31579832.mp3,তিনি পানির সাথে সম্পর্কিত
train_files/common_voice_bn_31579904.mp3,এটি তার সপ্তম অ্যালবাম
train_files/common_voice_bn_31580176.mp3,আল্লাহ কুরআনে বলেছেন
train_files/common_voice_bn_31580182.mp3,এর বীজ ফলের ভেতরে থাকে
train_files/common_voice_bn_31580213.mp3,জন্মস্থান ত্রিবেণী হুগলী
train_files/common_voice_bn_31580324.mp3,তিনি শিলং থেকে স্কুল পাশ করেন
train_files/common_voice_bn_31580370.mp3,যার মূল উদ্দেশ্য হল অবগত করানো
train_files/common_voice_bn_31580387.mp3,সোনারগাঁ ছিল তার রাজধানী
train_files/common_voice_bn_31580460.mp3,এঁদের শ্রম মূলত কায়িক
train_files/common_voice_bn_31580508.mp3,বহুবিধ পরিবর্তন পরিমার্জন একে একটি কালজয়ী নাটকের রূপ দিয়েছে
train_files/common_voice_bn_31580511.mp3,তারা অন্যান্য মাছের প্রজাতির পাশাপাশি সমুদ্রের পাখি এবং সামুদ্রিক স্তন্যপায়ী প্রাণীর সাথে একই সাথে বসবাস করতে পারে
train_files/common_voice_bn_31580718.mp3,এই কোরের অধীনে আছেঃ
train_files/common_voice_bn_31580795.mp3,যার মূল উদ্দেশ্য হল অবগত করানো
train_files/common_voice_bn_31580884.mp3,এর লেজ দিয়ে চাবুক তৈরি হত
train_files/common_voice_bn_31580947.mp3,আমি কিছু চিজ কিনতে চাই
train_files/common_voice_bn_31581090.mp3,কান্দাহার ইতিহাসে সমৃদ্ধ
train_files/common_voice_bn_31581109.mp3,এটি ছিল ঢাকা শহরের প্রথম বেসরকারি স্কুল
train_files/common_voice_bn_31581162.mp3,তার অসাধারণ বক্তৃতা ক্ষমতা ছিল
train_files/common_voice_bn_31581163.mp3,ফুল গন্ধ হীন
train_files/common_voice_bn_31581256.mp3,পাপড়ি পাঁচটি
train_files/common_voice_bn_31581289.mp3,সম্পন্ন হবে
train_files/common_voice_bn_31581386.mp3,বিশ্বে এর অবস্থান চতুর্থ
train_files/common_voice_bn_31581425.mp3,ফুল গন্ধ হীন
train_files/common_voice_bn_31581465.mp3,বীজ শক্ত
train_files/common_voice_bn_31581507.mp3,বরং তা থেকে নিষেধ করেন
train_files/common_voice_bn_31581543.mp3,তিনি জাতীয় রাজস্ব বোর্ডে কাজ করেছেন
train_files/common_voice_bn_31581552.mp3,এর অর্থও স্মৃতি
train_files/common_voice_bn_31581659.mp3,ঘরোয়া প্রথমশ্রেণীর নিউজিল্যান্ডীয় ক্রিকেটে অকল্যান্ড এবং ইংরেজ কাউন্টি ক্রিকেটে এসেক্স নটিংহ্যামশায়ার ও হ্যাম্পশায়ার দলের প্রতিনিধিত্ব করেছেন
train_files/common_voice_bn_31581714.mp3,বাংলা বাজার
train_files/common_voice_bn_31581838.mp3,এর বিশেষ প্রয়োগ কোয়ান্টাম বিন্দুর উন্নতি
train_files/common_voice_bn_31581843.mp3,ব্যক্তিগত ওয়েবসাইট
train_files/common_voice_bn_31581844.mp3,বাংলা বাজার
train_files/common_voice_bn_31581857.mp3,বাংলা বাজার
train_files/common_voice_bn_31581869.mp3,ব্যক্তিগত ওয়েবসাইট
train_files/common_voice_bn_31581984.mp3,চায়না এই পদ্ধতি অনুসরণ করে
train_files/common_voice_bn_31582035.mp3,চার ভাইবোনের মধ্যে তিনি সর্বকনিষ্ঠ
train_files/common_voice_bn_31582043.mp3,এর সাথে কোন ধর্মীয় ব্যাখ্যা সংযুক্ত নেই
train_files/common_voice_bn_31582138.mp3,তার বাবা রশিদ একজন নেপালি মুসলিম
train_files/common_voice_bn_31582139.mp3,এটি একাধিক বিচ্ছিন্ন জেলা নিয়ে গঠিত ছিল
train_files/common_voice_bn_31582146.mp3,স্কুল পরিচালনা কমিটি স্কুলটি পরিচালনা করেন
train_files/common_voice_bn_31582260.mp3,বিশ্ববিদ্যালয়ে তিনি গণিত বিষয়ে অধ্যয়ন করেন
train_files/common_voice_bn_31582290.mp3,ভাষাটি পরিচ্ছন্ন শক্তিশালী ও বহনযোগ্য
train_files/common_voice_bn_31582292.mp3,তিনি যুক্তরাষ্ট্রের ওয়াশিংটনে জন্মগ্রহণ করেন
train_files/common_voice_bn_31582336.mp3,গোলাম কাসেম নিঃসন্তান ছিলেন
train_files/common_voice_bn_31582348.mp3,গুড় মৌসুম না আসা পর্যন্ত সব ঠিক আছে
train_files/common_voice_bn_31582396.mp3,তিনি ঘটনাস্থলেই মারা যান
train_files/common_voice_bn_31582433.mp3,এয়ারপোর্ট কত দুর এখান থেকে
train_files/common_voice_bn_31582504.mp3,এটা এখন ধ্বংসপ্রায়
train_files/common_voice_bn_31582522.mp3,তিনি এতে সফল হন
train_files/common_voice_bn_31582572.mp3,প্রাসাদটি ছিল উজ্জ্বল
train_files/common_voice_bn_31582603.mp3,তিনি অসাধারণ
train_files/common_voice_bn_31582643.mp3,বঙ্গভঙ্গের সূত্রপাত এখান থেকেই
train_files/common_voice_bn_31582682.mp3,পিলার নির্মান
train_files/common_voice_bn_31582685.mp3,সেখানে তিনি ক্রিকেট খেলা শুরু করেন
train_files/common_voice_bn_31582753.mp3,এদের লেজ দীর্ঘ
train_files/common_voice_bn_31582770.mp3,স্ট্যালিনের মৃত্যুর পরে ই
train_files/common_voice_bn_31582879.mp3,এরা দ্রুত ওড়ে
train_files/common_voice_bn_31582932.mp3,যার নাম পর্তুগীজ দুর্গ
train_files/common_voice_bn_31583009.mp3,এদের মধ্যে একজন হলেন আলখলিল ইবনে আহমদ আলফারাহাদি
train_files/common_voice_bn_31583019.mp3,তার স্বামীর নাম মো মেহেদী হাসান
train_files/common_voice_bn_31583052.mp3,এরা একধরনের ক্যাকটাস
train_files/common_voice_bn_31583190.mp3,এটাই বিশুদ্ধ মত
train_files/common_voice_bn_31583220.mp3,অনেক বিখ্যাত ব্যক্তি এই কারাগারে ছিলেন
train_files/common_voice_bn_31583264.mp3,লর্ডসে সফরকারী দক্ষিণ আফ্রিকার বিপক্ষে অনুষ্ঠিত ঐ টেস্টে এবারও অ্যামিস ব্যাটসম্যান হিসেবে খেলেন
train_files/common_voice_bn_31583273.mp3,এতে চারটি গান রয়েছে
train_files/common_voice_bn_31583346.mp3,তার তিন ছেলে
train_files/common_voice_bn_31583509.mp3,তিনি কিছু হিন্দি ছবিতেও কাজ করেছেন
train_files/common_voice_bn_31583521.mp3,তিনি এখন জামিনে রয়েছেন
train_files/common_voice_bn_31583538.mp3,আরেক সমস্যা ছিল সর্বনাম
train_files/common_voice_bn_31583556.mp3,তার তিন ছেলে
train_files/common_voice_bn_31583605.mp3,অবশেষে তিনি তার স্বপ্নের দুনিয়ায় পা রাখেন
train_files/common_voice_bn_31583681.mp3,তার তিন ছেলে
train_files/common_voice_bn_31583683.mp3,তার তিন ছেলে
train_files/common_voice_bn_31583691.mp3,পৃথিবীর বেশীরভাগ দেশে বেসরকারি কলেজ রয়েছে
train_files/common_voice_bn_31583757.mp3,তিনি কেনিয়ার হয়ে একদিনের আন্তর্জাতিক ক্রিকেট খেলেন
train_files/common_voice_bn_31583758.mp3,রামকে উৎসর্গীকৃত একটি বিখ্যাত মন্দির যা রঘুনাথ মঠ নামে পরিচিত যা সঙ্গমের উপরে অবস্থিত
train_files/common_voice_bn_31583759.mp3,এ ছাড়াও মার্কিন সেনাবাহিনীর বৃহত্তম প্রশিক্ষণ কেন্দ্র ফোর্ট জ্যাকসন এ শহরে অবস্থিত
train_files/common_voice_bn_31583760.mp3,মিডিয়াম পেস বোলিং করলেও পরবর্তীকালে অফস্পিনার হিসেবে আবির্ভূত হন
train_files/common_voice_bn_31583895.mp3,এই প্রতিষ্ঠানটি গুয়াহাটি বিশ্ববিদ্যালয়ের অধীনস্থ
train_files/common_voice_bn_31583908.mp3,এদের মধ্যে কিছু যাযাবর
train_files/common_voice_bn_31583917.mp3,তাতে জল ভরা হল
train_files/common_voice_bn_31583935.mp3,এটি সেলুলোজ দ্বারা গঠিত
train_files/common_voice_bn_31584228.mp3,এগুলো হলঃ
train_files/common_voice_bn_31584264.mp3,কি ব্যাপার এতো রাতে
train_files/common_voice_bn_31584329.mp3,পিতা প্রমথনাথ বসু
train_files/common_voice_bn_31584486.mp3,তাঁদের দুই মেয়ে রয়েছে
train_files/common_voice_bn_31584495.mp3,জেলাটি রাজ্যের পূর্ব প্রান্তে অবস্থিত
train_files/common_voice_bn_31584818.mp3,তার এক নাতনি রয়েছে
train_files/common_voice_bn_31584856.mp3,কিন্তু এরূপ সাইন
train_files/common_voice_bn_31584921.mp3,তাই শক্তি ছাড়া জীবন অসম্ভব
train_files/common_voice_bn_31584958.mp3,এতে তিনি ডাবল সেঞ্চুরি বা দ্বিশতক করেন
train_files/common_voice_bn_31584972.mp3,প্রাসাদটি ছিল উজ্জ্বল
train_files/common_voice_bn_31585008.mp3,তবে মিত্ররা এটি প্রত্যাখ্যান করেছিল
train_files/common_voice_bn_31585031.mp3,তারা মূলত মিশরে বসবাস করে
train_files/common_voice_bn_31585186.mp3,খাওয়ার মাত্রা বড়দের বেশি
train_files/common_voice_bn_31585202.mp3,এদের পেট সাদাটে
train_files/common_voice_bn_31585233.mp3,যা বিস্ফোরণ ঘটানোর জন্যে ব্যবহৃত হয়ে থাকে
train_files/common_voice_bn_31585293.mp3,লোকজন আসছে
train_files/common_voice_bn_31585298.mp3,ল্বকের সদর জয়পুর
train_files/common_voice_bn_31585526.mp3,তিনি একজন শিশু কর্মী ছিলেন
train_files/common_voice_bn_31585542.mp3,এদের পেট সাদাটে
train_files/common_voice_bn_31585629.mp3,এই এলাকার বিখ্যাত লোক জনাবজাহাঙ্গীর আলম সরকার
train_files/common_voice_bn_31585636.mp3,বদর যুদ্ধে আসওয়াদ নিহত হন
train_files/common_voice_bn_31585653.mp3,এছাড়াও এখানে আছেঃ
train_files/common_voice_bn_31585865.mp3,তাস্বত্ত্বেও তখনো তাকে কোন টেস্টে নির্বাচিত করা হয়নি
train_files/common_voice_bn_31585916.mp3,সব মিলিয়ে দেখতে খুব সুন্দর
train_files/common_voice_bn_31585947.mp3,এই জেলার সদর শহর হল বিহার শরিফ
train_files/common_voice_bn_31585950.mp3,এরপর মাহমুদ আক্রমণের সিদ্ধান্ত নেন
train_files/common_voice_bn_31586114.mp3,প্রধান রাজনৈতিক দল
train_files/common_voice_bn_31586141.mp3,শুক্রবার এর সাপ্তাহিক ছুটি
train_files/common_voice_bn_31586179.mp3,প্রধান রাজনৈতিক দল
train_files/common_voice_bn_31586197.mp3,একটি রকেট দ্বারা
train_files/common_voice_bn_31586268.mp3,আলজেরিয়ার স্বাধীনতার পর মসজিদের মিনার থেকে খ্রিস্টান ক্রুশ অপসারণের মাধ্যমে একে পুনরায় মসজিদে রূপান্তরিত করা হয়েছে
train_files/common_voice_bn_31586311.mp3,হয়ে পড়ে দারুণ লড়াকু
train_files/common_voice_bn_31586420.mp3,কিন্তু অন্যদিকে সরে পড়েন
train_files/common_voice_bn_31586565.mp3,ফেনী জেলায় তাঁর জন্ম
train_files/common_voice_bn_31586791.mp3,তিনি মিয়ানমারের সামরিক বাহিনীকে শান্তিপূর্ণ সমাবেশের অধিকারকে সম্মান করার এবং বিক্ষোভকারীদের প্রতিশোধের শিকার না হওয়ার বিষয়টি নিশ্চিত করার আহ্বান জানান
train_files/common_voice_bn_31587124.mp3,তিনি সাহিত্যের ছাত্রী
train_files/common_voice_bn_31587498.mp3,পাশে তারা কাউকে পাবে না
train_files/common_voice_bn_31587642.mp3,তখন পুলিস গুলি চালায়
train_files/common_voice_bn_31587788.mp3,এর ভেষজ গুণ আছে
train_files/common_voice_bn_31587818.mp3,এই বনাঞ্চল পার্বত্য অঞ্চলে গঠিত
train_files/common_voice_bn_31587946.mp3,ঢাকা বাংলাদেশে অবস্থিত
train_files/common_voice_bn_31587993.mp3,শিক্ষা ক্ষেত্রেও তিনি অবদান রেখেছেন
train_files/common_voice_bn_31588061.mp3,হলো একটি ইতালিয় টেলিভিশন চ্যানেল
train_files/common_voice_bn_31588068.mp3,এরপর কার্মাক্বাগ্বর্যুদ ধর্মীয় গোষ্ঠীর প্রতিষ্ঠাতা ও প্রথম র্গ্যালবাকার্মাপা দুসগসুমমখ্যেনপা কিছুদিন তাকে শিক্ষাদান করেন
train_files/common_voice_bn_31588107.mp3,অস্ত্রের ব্যবহার বিচক্ষণ
train_files/common_voice_bn_31588130.mp3,ওরফে শিনচেন
train_files/common_voice_bn_31588143.mp3,তবে সংগঠনের সংখ্যা জানা যায়নি
train_files/common_voice_bn_31588258.mp3,তাতে সাই বাবার কোনো ক্ষতি হয়নি
train_files/common_voice_bn_31588329.mp3,তারা পৃথক
train_files/common_voice_bn_31588395.mp3,কিন্তু রাজনীতিতে তিনি ছিলেন নতুন
train_files/common_voice_bn_31588398.mp3,এখানে আবাসিক ব্যবস্থা রয়েছে
train_files/common_voice_bn_31588469.mp3,এ নিষেধাজ্ঞা বিতর্কের সৃষ্টি করেছে
train_files/common_voice_bn_31588472.mp3,এর উপর প্রযুক্ত বল বিপরীত অভিমুখী হবে
train_files/common_voice_bn_31588544.mp3,তার প্রকৃত নাম আজম শাহ
train_files/common_voice_bn_31588561.mp3,আদি নিবাস শ্রীলংকায়
train_files/common_voice_bn_31588566.mp3,তিনি যুদ্ধ বিদ্যায় পারদর্শী
train_files/common_voice_bn_31588735.mp3,তার ডাক নাম জুয়েল
train_files/common_voice_bn_31588964.mp3,স্পেনের ছোট বোন
train_files/common_voice_bn_31589049.mp3,অনেকে দাবি করেন যে আত্মার অস্তিত্ব অন্যের অস্তিত্বের প্রমাণ
train_files/common_voice_bn_31589148.mp3,আমি পারব না
train_files/common_voice_bn_31589200.mp3,কিন্তু পাকিস্তান বিমানবাহিনী থেকে বাধ্যতামূলকভাবে অবসর প্রদান করায় তিনি যোগদান গ্রহণ করেননি
train_files/common_voice_bn_31589203.mp3,সেসময়ের বহুল প্রচারিত আকাশবাণী তৎকালীন রেডিও পাকিস্তান ও বাংলাদেশ বেতারে নিয়মিত তার গান প্রচার করা হত
train_files/common_voice_bn_31589262.mp3,কিন্তু নিশ্চিত করে কেউই কিছু বলতে পারত না
train_files/common_voice_bn_31589484.mp3,ডিমে ক্যালসিয়াম রয়েছে
train_files/common_voice_bn_31589533.mp3,শার্লক হোমস অবিবাহিত
train_files/common_voice_bn_31589560.mp3,পিতা মোসলেম মিয়া ও মাতা জোহরা বেগম
train_files/common_voice_bn_31589638.mp3,আমি পারব না
train_files/common_voice_bn_31589695.mp3,কন্যা ফারজানা পপি একটি কোরিয়ান স্কুলের শিক্ষক
train_files/common_voice_bn_31589841.mp3,গানের তালিকাঃ
train_files/common_voice_bn_31589869.mp3,এছাড়াও তিনি একজন যোগ্য আইন বিশেষজ্ঞ
train_files/common_voice_bn_31590199.mp3,কিন্তু তারা ব্যার্থ হন
train_files/common_voice_bn_31590235.mp3,দুইতিনজনকে তারা হত্যা করে
train_files/common_voice_bn_31590285.mp3,খলিফা এগুলো দান করেন
train_files/common_voice_bn_31590331.mp3,পলিমার দুই প্রকার
train_files/common_voice_bn_31590338.mp3,এই শহরে অবস্থিত
train_files/common_voice_bn_31590342.mp3,এটি একটি ব্যঙ্গাত্মক লেখা
train_files/common_voice_bn_31590347.mp3,দুইতিনজনকে তারা হত্যা করে
train_files/common_voice_bn_31590481.mp3,মার্ক জে
train_files/common_voice_bn_31590526.mp3,তাই নিয়মিত পানি দিতে হবে
train_files/common_voice_bn_31590584.mp3,তার এই যাত্রা পথে সে পারিপার্শ্বিক জগতের ইতিহাসের পাশাপাশি নিজের অতীত সম্পর্কে জানতে পারে
train_files/common_voice_bn_31590609.mp3,তিনি একজন ডানহাতি ব্যাটসম্যান
train_files/common_voice_bn_31590610.mp3,যেটি বৃত্তাকার
train_files/common_voice_bn_31590988.mp3,মার্ক জে
train_files/common_voice_bn_31591002.mp3,পুরোটাই ইস্পাত
train_files/common_voice_bn_31591078.mp3,তবে বর্তমানে সুন্নিভিত্তিক মসজিদ এবং শিয়াসংখ্যাগরিষ্ঠ সরকারের মধ্যকার সাম্প্রদায়িক বিভেদ থেকে উদ্ভূত রক্ষণাবেক্ষণের অভাবে এটি ভেঙে যাওয়ার উদ্বেগ রয়েছে
train_files/common_voice_bn_31591133.mp3,প্রবাহ মৌসুমি ধরনের
train_files/common_voice_bn_31591135.mp3,প্রকৃতি বিরুদ্ধ
train_files/common_voice_bn_31591242.mp3,তিনি আগে থেকে ভবিষ্যত দেখতে পান
train_files/common_voice_bn_31591244.mp3,তারা তিন বোন
train_files/common_voice_bn_31591311.mp3,এর মালিকানাধীন রয়েছে
train_files/common_voice_bn_31591368.mp3,এভাবেই তিনি প্রথম অগোভিগামা রাজনীতিবিদ হলেন যিনি গণতান্ত্রিক পন্থায় শ্রীলঙ্কার স্বাধীনতা পরবর্তীকালে সর্বোচ্চ পর্যায়ে উপনীত হয়েছেন
train_files/common_voice_bn_31591415.mp3,জনাব মোস্তফা চেয়ারম্যান
train_files/common_voice_bn_31591489.mp3,এই ক্ষেপণাস্ত্রটি প্রথমবারের মতো অনেকগুলি নতুন প্রযুক্তি প্রমাণ করে এবং ভারতের ক্ষেপণাস্ত্র প্রযুক্তিতে একটি উল্লেখযোগ্য উত্তরণের প্রতিনিধিত্ব করে
train_files/common_voice_bn_31591505.mp3,এছাড়া আয়ের প্রধান উৎস যন্ত্রাংশ উৎপাদন
train_files/common_voice_bn_31591527.mp3,কিন্তু সেলালও নিখোঁজ
train_files/common_voice_bn_31591923.mp3,বর্তমানে এই পর্তুগীজ দুর্গটি লতাপাতা ও জঙ্গলে জরাজীর্ণ হয়ে রয়েছে
train_files/common_voice_bn_31592073.mp3,সকলেই একে অপরকে সন্দেহ করে
train_files/common_voice_bn_31592087.mp3,অফিশিয়াল ওয়েবসাইট
train_files/common_voice_bn_31592247.mp3,সেকশন সোর্স
train_files/common_voice_bn_31592248.mp3,সেকশন সোর্স
train_files/common_voice_bn_31592325.mp3,বাবা মায়ের পঞ্চম সন্তান
train_files/common_voice_bn_31592648.mp3,টার্মিনাল প্রান্তরেখা সাদা
train_files/common_voice_bn_31592931.mp3,জনাব সামসুল আলম
train_files/common_voice_bn_31593093.mp3,আমি কিন্তু রাত্রিবেলা ওইদিকে যাই না
train_files/common_voice_bn_31593283.mp3,এ দম্পতি নিঃসন্তান ছিলেন
train_files/common_voice_bn_31593308.mp3,এটি ভারতের পশ্চিমবঙ্গ রাজ্যের দক্ষিণ চব্বিশ পরগনা জেলার মগরাহাট ও তার পার্শ্ববর্তী এলাকাগুলিতে রেল পরিষেবা প্রদান করে
train_files/common_voice_bn_31593395.mp3,ঈদের নামাজ সবার জন্য
train_files/common_voice_bn_31593508.mp3,সিমেন্টের মূল উপাদান হচ্ছে চুনাপাথর
train_files/common_voice_bn_31593516.mp3,এর রাজধানী সেভিয়া
train_files/common_voice_bn_31593681.mp3,এটি কারেন্ট পোকা নামেও পরিচিত
train_files/common_voice_bn_31593684.mp3,দেলোয়ার হোসেন মুক্তিযোদ্ধা ছিলেন
train_files/common_voice_bn_31593951.mp3,চত্বর দুটি ভাগে বিভক্ত
train_files/common_voice_bn_31593990.mp3,মেলিসা জীবিত
train_files/common_voice_bn_31594035.mp3,এই রেলওয়ে স্টেশনটি যাদবপুর ও তার পার্শ্ববর্তী এলাকাগুলিতে রেল পরিষেবা প্রদান করে
train_files/common_voice_bn_31594056.mp3,মেলিসা জীবিত
train_files/common_voice_bn_31594071.mp3,তিনি তার মায়ের বৈশিষ্ট্যগুলি পেয়েছিলেন
train_files/common_voice_bn_31594167.mp3,তার পিতা একজন নাবিক এবং মাতা একজন গৃহিণী
train_files/common_voice_bn_31594231.mp3,ফুটবল ও ক্রিকেট খেলা থেকে অবসর নেয়ার পর ক্রিকেট আম্পায়ার হিসেবে নিজেকে জড়িত রাখেন
train_files/common_voice_bn_31594364.mp3,কেউ হতাহত হয়নি
train_files/common_voice_bn_31594367.mp3,তখনও দেশ স্বাধীন হয়নি
train_files/common_voice_bn_31594378.mp3,খোঁজ করেও লাশ পাওয়া যায়নি
train_files/common_voice_bn_31594419.mp3,তার প্রকৃত নাম ছিল শুকুতি
train_files/common_voice_bn_31594434.mp3,মা একজন গৃহকর্মী ছিলেন
train_files/common_voice_bn_31594480.mp3,তে যাওয়ার জন্য
train_files/common_voice_bn_31594607.mp3,এর মধ্যে আছে লন্ডন প্যারিস ফ্লোরেন্স প্রাগ মাদ্রিদ বার্লিন আঙ্কারা সাংহাই বুয়েনোস আইরেস এবং তেল আভিভ
train_files/common_voice_bn_31594625.mp3,তাঁর নেহা নামে এক বোন রয়েছে
train_files/common_voice_bn_31594754.mp3,বর্তমানে সিডনিতে বসবাস করছেন
train_files/common_voice_bn_31594791.mp3,মূলত গীটার তিন প্রকার
train_files/common_voice_bn_31594807.mp3,ছবিটি ব্যাপক সারা ফেলে
train_files/common_voice_bn_31594808.mp3,আমি একলা ছিলাম না
train_files/common_voice_bn_31595193.mp3,তার দুটো গ্রন্থ রয়েছে
train_files/common_voice_bn_31595371.mp3,আমি একলা ছিলাম না
